ContractID,InsuredName,Producer,Underwriter,Branch,ExpiringContract,Status,InceptionDate,ExpirationDate,Perils,LOB,Form,Currency,UDF1,UDF2,UDF3,UDF4,UDF5,LayerID,LayerPerils,LimitType,Limit1,LimitA,LimitB,LimitC,LimitD,Limit2,DedAmt1,DedAmt2,DedAmt3,DedAmt4,AttachmentAmt,AttachmentPtA,AttachmentPtB,AttachmentPtC,AttachmentPtD,DedType,Premium,AggregateLimitType,AggregateLimit,AggregateAttachmentPt,AggregateDedType,AggregateDedAmt,SublimitPerils,SublimitArea,SubLimitLimitType,SublimitDedType,SubLimitOcc,SublimitPart,SublimitAttachAmt,SublimitLimitA,SublimitLimitB,SublimitLimitC,SublimitLimitD,SublimitAttachA,SublimitAttachB,SublimitAttachC,SublimitAttachD,SublimitDedAmt1,SublimitDedAmt2,SublimitDedAmt3,SublimitDedAmt4,SublimitName,ParentSublimitName,SublimitAggregateLimitType,SublimitAggregateLimit,SublimitAggregateAttachmentPt,SublimitAggregateDedType,SublimitAggregateDedAmt
1253900,,,,,,A,2021-11-29,2022-11-28,4334220,GC1,Unknown,USD,,,,,,2349611,4334220,E,,,,,,,25000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,CA LOCATION,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,25000,0,0,0,,,N,0,0,N,0
1253900,,,,,,A,2021-11-29,2022-11-28,4334220,GC1,Unknown,USD,,,,,,2349611,4334220,E,,,,,,,25000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,ALL OTHER LOCATIONS,B,B,150000000,0,0,150000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,ZONE2,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,ZONE1,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,PR,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,PNW,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,PH,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,NM,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253901,,,,,,A,2021-11-01,2022-10-31,4334220,GC1,Unknown,USD,,,,,,2349615,4334220,E,,,,,,,500000,0,0,0,225000000,225000000,,,,MI,,N,0,0,N,0,4334220,CA,B,B,20000000,0,0,20000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1253931,,,,,,A,2021-12-01,2022-11-30,4334220,GC1,Unknown,USD,,,,,,2349714,4334220,E,,,,,,,500000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,EQUD1,B,B,210000000,0,0,210000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1253931,,,,,,A,2021-12-01,2022-11-30,4334220,GC1,Unknown,USD,,,,,,2349714,4334220,E,,,,,,,500000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,EQNW,B,B,70000000,0,0,70000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253931,,,,,,A,2021-12-01,2022-11-30,4334220,GC1,Unknown,USD,,,,,,2349714,4334220,E,,,,,,,500000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,EQNM,B,B,70000000,0,0,70000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253931,,,,,,A,2021-12-01,2022-11-30,4334220,GC1,Unknown,USD,,,,,,2349714,4334220,E,,,,,,,500000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,CALIFORNIA,B,B,70000000,0,0,70000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253931,,,,,,A,2021-12-01,2022-11-30,4334220,GC1,Unknown,USD,,,,,,2349714,4334220,E,,,,,,,500000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,AOP,B,B,210000000,0,0,210000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1253976,,,,,,A,2021-12-31,2022-12-30,4334220,GC1,Unknown,USD,,,,,,2349873,4334220,E,,,,,,,0,0,0,0,75000000,75000000,,,,N,,N,0,0,N,0,4334220,REST ALL OTHER LOCATIONS,B,MI,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1253976,,,,,,A,2021-12-31,2022-12-30,4334220,GC1,Unknown,USD,,,,,,2349873,4334220,E,,,,,,,0,0,0,0,75000000,75000000,,,,N,,N,0,0,N,0,4334220,PNW ZONE,B,MI,30000000,0,0,30000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1253976,,,,,,A,2021-12-31,2022-12-30,4334220,GC1,Unknown,USD,,,,,,2349873,4334220,E,,,,,,,0,0,0,0,75000000,75000000,,,,N,,N,0,0,N,0,4334220,NM ZONES,B,MI,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1253976,,,,,,A,2021-12-31,2022-12-30,4334220,GC1,Unknown,USD,,,,,,2349873,4334220,E,,,,,,,0,0,0,0,75000000,75000000,,,,N,,N,0,0,N,0,4334220,CALIFORNIA LOCATION,B,MI,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1253987,,,,,,A,2021-12-14,2022-12-13,4334220,GC1,Unknown,USD,,,,,,2349906,4334220,E,,,,,,,0,0,0,0,80000000,80000000,,,,N,,N,0,0,N,0,4334220,NM,B,MI,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1253987,,,,,,A,2021-12-14,2022-12-13,4334220,GC1,Unknown,USD,,,,,,2349906,4334220,E,,,,,,,0,0,0,0,80000000,80000000,,,,N,,N,0,0,N,0,4334220,CA,B,MI,80000000,0,0,80000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1253987,,,,,,A,2021-12-14,2022-12-13,4334220,GC1,Unknown,USD,,,,,,2349906,4334220,E,,,,,,,0,0,0,0,80000000,80000000,,,,N,,N,0,0,N,0,4334220,AOP,B,MI,200000000,0,0,200000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254036,,,,,,A,2022-03-15,2023-03-14,4334220,GC1,Unknown,USD,,,,,,2350098,4334220,E,,,,,,,0,0,0,0,200000000,200000000,,,,N,,N,0,0,N,0,4334220,CALIFORNIA,B,MI,150000000,0,0,150000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
1254036,,,,,,A,2022-03-15,2023-03-14,4334220,GC1,Unknown,USD,,,,,,2350098,4334220,E,,,,,,,0,0,0,0,200000000,200000000,,,,N,,N,0,0,N,0,4334220,AOP,B,MI,500000000,0,0,500000000,1,0,0,0,0,0,0,2000000,0,0,0,,,N,0,0,N,0
1254043,,,,,,A,2022-03-01,2023-02-28,4334220,GC1,Unknown,USD,,,,,,2350121,4334220,E,,,,,,,25000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,PNW,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254043,,,,,,A,2022-03-01,2023-02-28,4334220,GC1,Unknown,USD,,,,,,2350121,4334220,E,,,,,,,25000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,CA,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254043,,,,,,A,2022-03-01,2023-02-28,4334220,GC1,Unknown,USD,,,,,,2350125,4334220,E,,,,,,,25000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,PNW,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254043,,,,,,A,2022-03-01,2023-02-28,4334220,GC1,Unknown,USD,,,,,,2350125,4334220,E,,,,,,,25000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,CA,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254043,,,,,,A,2022-03-01,2023-02-28,4334220,GC1,Unknown,USD,,,,,,2350125,4334220,E,,,,,,,25000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,AOP,B,B,750000000,0,0,750000000,1,0,0,0,0,0,0,25000,0,0,0,,,N,0,0,N,0
1254074,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350228,4334220,E,,,,,,,500000,1000000,0,0,75000000,75000000,,,,MM,,N,0,0,N,0,4334220,CALIFORNIA STATE,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1254094,,,,,,A,2022-03-25,2023-03-25,4334220,GC1,Unknown,USD,,,,,,2350281,4334220,E,,,,,,,250000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,WA,B,B,150000000,0,0,150000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254094,,,,,,A,2022-03-25,2023-03-25,4334220,GC1,Unknown,USD,,,,,,2350281,4334220,E,,,,,,,250000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,CA,B,B,150000000,0,0,150000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254155,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350445,4334220,E,,,,,,,2500000,15000000,0,0,200000000,200000000,,,,MM,,N,0,0,N,0,4334220,SPE 1 LOCATION,B,B,250000000,0,0,250000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254155,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350445,4334220,E,,,,,,,2500000,15000000,0,0,200000000,200000000,,,,MM,,N,0,0,N,0,4334220,REAL ESTATE SPE 2 LOCATIONS,B,B,250000000,0,0,250000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254155,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350445,4334220,E,,,,,,,2500000,15000000,0,0,200000000,200000000,,,,MM,,N,0,0,N,0,4334220,NEW HOPE POWER SPE 4 LOCATION,B,B,250000000,0,0,250000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
1254155,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350445,4334220,E,,,,,,,2500000,15000000,0,0,200000000,200000000,,,,MM,,N,0,0,N,0,4334220,DOMINICAN REPUBLIC SUB-LIMITS,B,B,250000000,0,0,250000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
1254155,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350445,4334220,E,,,,,,,2500000,15000000,0,0,200000000,200000000,,,,MM,,N,0,0,N,0,4334220,CALIFORNIA SUB-LIMITS,B,B,150000000,0,0,150000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
1254177,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350512,4334220,E,,,,,,,0,15000000,0,0,10000000,10000000,,,,MA,,N,0,0,N,0,4334220,HIGH HAZARD EQ ZONES,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254177,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350512,4334220,E,,,,,,,0,15000000,0,0,10000000,10000000,,,,MA,,N,0,0,N,0,4334220,EQ SPE 1 LOCATIONS,B,B,20000000,0,0,20000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254177,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350512,4334220,E,,,,,,,0,15000000,0,0,10000000,10000000,,,,MA,,N,0,0,N,0,4334220,EQ ALL OTHER LOCATIONS,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254545,,,,,,A,2021-07-01,2022-10-01,4334220,GC1,Unknown,USD,,,,,,2351806,4334220,E,,,,,,,100000,0,0,0,550000000,550000000,,,,MI,,N,0,0,N,0,4334220,UTAH,B,B,900000000,0,0,900000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254545,,,,,,A,2021-07-01,2022-10-01,4334220,GC1,Unknown,USD,,,,,,2351809,4334220,E,,,,,,,100000,0,0,0,900000000,900000000,,,,MI,,N,0,0,N,0,4334220,UTAH,B,B,1000000000,0,0,1000000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,MOOLOOLAH - EUDLO TUNNEL,B,MI,24924600.000578996,0,0,24924600.000578996,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,MERIVALE BRIDGE,B,MI,214628500.0049858,0,0,214628500.0049858,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,MACROSSAN BRIDGE,B,MI,148855250.0034579,0,0,148855250.0034579,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,INNER CITY TUNNELS,B,MI,207705000.00482497,0,0,207705000.00482497,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,INDOOROOPILLY BRIDGES,B,MI,83082000.00193,0,0,83082000.00193,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,TOOWOOMBA BRIDGE/TUNNEL,B,MI,42925700.00099716,0,0,42925700.00099716,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,OTHER BRIDGES  TUNNELS,B,MI,24232250.000562914,0,0,24232250.000562914,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,NORTH PINE RIVER,B,MI,122545950.00284673,0,0,122545950.00284673,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,ELLIOTT RIVER BRIDGE,B,MI,38079250.00088458,0,0,38079250.00088458,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,DUTTON PARK FLYOVER,B,MI,41541000.000965,0,0,41541000.000965,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,CURRA CREEK (SOUTH) BRIDGE,B,MI,35309850.00082025,0,0,35309850.00082025,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,CRYSTAL CREEK BRIDGE,B,MI,34617500.00080416,0,0,34617500.00080416,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,COOMERA RIVER,B,MI,162009900.0037635,0,0,162009900.0037635,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,CHINAMAN CK BRIDGE,B,MI,37386900.0008685,0,0,37386900.0008685,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,BURDEKIN RIVER BRIDGE,B,MI,108698950.00252508,0,0,108698950.00252508,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254659,,,,,,A,2021-11-30,2022-11-29,4334220,GC1,Unknown,USD,,,,,,2352172,4334220,E,,,,,,,5192625.000120625,0,0,0,311557500.0072375,311557500.0072375,,,,B,,N,0,0,N,0,4334220,BALD HILLS BRIDGES,B,MI,193165650.00448722,0,0,193165650.00448722,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920814,,,,,,A,2022-03-15,2023-03-15,4334220,GC2,Unknown,USD,,,,,,2003202,4334220,E,,,,,,,2000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EXCL CA,B,B,150000000,0,0,150000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
920814,,,,,,A,2022-03-15,2023-03-15,4334220,GC2,Unknown,USD,,,,,,2003203,4334220,E,,,,,,,2000000,0,0,0,250000000,250000000,,,,MI,,N,0,0,N,0,4334220,EXCL CA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920814,,,,,,A,2022-03-15,2023-03-15,4334220,GC2,Unknown,USD,,,,,,2003204,4334220,E,,,,,,,2000000,0,0,0,350000000,350000000,,,,MI,,N,0,0,N,0,4334220,EXCL CA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920819,,,,,,A,2022-04-01,2023-04-01,4334220,GC2,Unknown,USD,,,,,,2003229,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA 250K D,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920822,,,,,,A,2022-03-15,2023-03-15,4334220,GC2,Unknown,USD,,,,,,2003238,4334220,E,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,1M DED AOL,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920827,,,,,,A,2022-04-01,2023-04-01,4334220,GC2,Unknown,USD,,,,,,2003252,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_40MLIM,B,B,40000000,0,0,40000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254273,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350795,4334220,E,,,,,,,100000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,NEW MADRID EQ ZONES,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254273,,,,,,A,2022-05-01,2023-04-30,4334220,GC1,Unknown,USD,,,,,,2350795,4334220,E,,,,,,,100000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,CALIFORNIA SUBLIMITS,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254276,,,,,,A,2022-05-01,2023-05-01,4334220,GC1,Unknown,USD,,,,,,2350803,4334220,E,,,,,,,0,0,0,0,125000000,125000000,,,,N,,N,0,0,N,0,4334220,OTH,B,MI,175000000,0,0,175000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254276,,,,,,A,2022-05-01,2023-05-01,4334220,GC1,Unknown,USD,,,,,,2350803,4334220,E,,,,,,,0,0,0,0,125000000,125000000,,,,N,,N,0,0,N,0,4334220,CA,B,MI,85000000,0,0,85000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350880,4334220,E,,,,,,,100000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,EQDE2 LOCATIONS,B,B,275000000,0,0,275000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350880,4334220,E,,,,,,,100000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,EQDE1 LOCATIONS,B,B,275000000,0,0,275000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350880,4334220,E,,,,,,,100000,0,0,0,200000000,200000000,,,,MI,,N,0,0,N,0,4334220,CALEQ1,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350884,4334220,E,,,,,,,100000,0,0,0,275000000,275000000,,,,MI,,N,0,0,N,0,4334220,EQDE2 LOCATIONS,B,B,350000000,0,0,350000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350884,4334220,E,,,,,,,100000,0,0,0,275000000,275000000,,,,MI,,N,0,0,N,0,4334220,EQDE1 LOCATIONS,B,B,350000000,0,0,350000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1254300,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2350884,4334220,E,,,,,,,100000,0,0,0,275000000,275000000,,,,MI,,N,0,0,N,0,4334220,CALEQ1,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,AOZEQNM,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,AOZEQCA,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,AOZEQAK,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,AOZ,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMVEQPNW,B,MI,15000000,0,0,15000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMVEQNM,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMVEQHI LOC,B,MI,2500000,0,0,2500000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMVEQCA,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
