EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
17,1,2,0.001000,0.100000,546.210571,1727.269409,56294.125000,56294.125000,5629.412598,56294.125000
17,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
17,2,2,0.001000,0.100000,7153.929688,22622.712891,202147.078125,202147.078125,20214.707031,202147.078125
17,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
17,3,2,0.001000,0.100000,1325.628418,4192.004883,40941.179688,40941.179688,4094.117920,40941.179688
17,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
17,4,2,0.001000,0.100000,293.643860,928.583435,7676.471680,7676.471680,767.647156,7676.471680
17,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
17,5,2,0.001000,0.100000,1846.958618,5840.595703,63970.593750,63970.593750,6397.059570,63970.593750
17,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
17,6,2,0.001000,0.100000,5150.748047,16288.096680,179117.671875,179117.671875,17911.767578,179117.671875
17,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
17,7,2,0.001000,0.100000,677.775513,2143.314209,23029.414062,23029.414062,2302.941406,23029.414062
17,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
17,8,2,0.001000,0.100000,2566.273926,8115.271484,79323.539062,79323.539062,7932.354004,79323.539062
17,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
17,9,2,0.001000,0.100000,4067.975830,12864.069336,107470.601562,107470.601562,10747.060547,107470.601562
17,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
17,10,2,0.001000,0.100000,5386.339844,17033.101562,110029.421875,110029.421875,11002.942383,110029.421875
27,1,1,0.001000,0.000000,35834.117188,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
27,1,2,0.001000,1.000000,35592.738281,14104.850586,56294.125000,56294.125000,56294.125000,56294.125000
27,2,1,0.001000,0.000000,128677.054688,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
27,2,2,0.001000,1.000000,127653.476562,57004.105469,202147.078125,202147.078125,202147.093750,202147.078125
27,3,1,0.001000,0.000000,26061.175781,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
27,3,2,0.001000,1.000000,25661.324219,11418.104492,40941.179688,40941.179688,40941.183594,40941.179688
27,4,1,0.001000,0.000000,4886.470703,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
27,4,2,0.001000,1.000000,4805.088379,2059.641357,7676.471680,7676.471680,7676.471680,7676.471680
27,5,1,0.001000,0.000000,40720.589844,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
27,5,2,0.001000,1.000000,38542.960938,18166.310547,63970.593750,63970.593750,63970.601562,63970.593750
27,6,1,0.001000,0.000000,114017.648438,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
27,6,2,0.001000,1.000000,108277.664062,51622.707031,179117.671875,179117.671875,179117.656250,179117.671875
27,7,1,0.001000,0.000000,14659.412109,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
27,7,2,0.001000,1.000000,15055.028320,6501.173828,23029.414062,23029.414062,23029.412109,23029.414062
27,8,1,0.001000,0.000000,50493.527344,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
27,8,2,0.001000,1.000000,48841.660156,20022.255859,79323.539062,79323.539062,79323.546875,79323.539062
27,9,1,0.001000,0.000000,68410.585938,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
27,9,2,0.001000,1.000000,66674.609375,27432.402344,107470.601562,107470.601562,107470.609375,107470.601562
27,10,1,0.001000,0.000000,70039.414062,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
27,10,2,0.001000,1.000000,67945.085938,28725.544922,110029.421875,110029.421875,110029.421875,110029.421875
32,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
32,1,2,0.001000,0.400000,2346.596436,4196.862793,56294.125000,56294.125000,22517.650391,56294.125000
32,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
32,2,2,0.001000,0.400000,9266.802734,17956.656250,202147.078125,202147.078125,80858.828125,202147.078125
32,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
32,3,2,0.001000,0.300000,1440.691162,2556.417236,40941.179688,40941.179688,12282.353516,40941.179688
32,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
32,4,2,0.001000,0.300000,126.807877,295.942261,7676.471680,7676.471680,2302.941406,7676.471680
32,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
32,5,2,0.001000,0.400000,2373.040527,4995.326660,63970.593750,63970.593750,25588.238281,63970.593750
32,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
32,6,2,0.001000,0.400000,9967.586914,15132.207031,179117.671875,179117.671875,71647.070312,179117.671875
32,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
32,7,2,0.001000,0.300000,691.536560,1433.142456,23029.414062,23029.414062,6908.824219,23029.414062
32,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
32,8,2,0.001000,0.400000,2882.083252,4620.625977,79323.539062,79323.539062,31729.416016,79323.539062
32,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
32,9,2,0.001000,0.400000,2649.753174,4297.052734,107470.601562,107470.601562,42988.242188,107470.601562
32,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
32,10,2,0.001000,0.400000,4421.494141,8810.475586,110029.421875,110029.421875,44011.769531,110029.421875
33,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
33,1,2,0.001000,0.300000,1663.141357,3492.427979,56294.125000,56294.125000,16888.238281,56294.125000
33,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
33,2,2,0.001000,0.200000,4905.408203,10466.779297,202147.078125,202147.078125,40429.414062,202147.078125
33,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
33,3,2,0.001000,0.100000,776.453247,2455.360596,40941.179688,40941.179688,4094.117920,40941.179688
33,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
33,4,2,0.001000,0.300000,191.252640,397.900177,7676.471680,7676.471680,2302.941406,7676.471680
33,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
33,5,2,0.001000,0.300000,1788.898193,4120.068848,63970.593750,63970.593750,19191.177734,63970.593750
