Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
306,0.001000,423,306,1,1,0,0,4,0.50,23.49
306,0.001000,423,306,1,1,0,0,4,0.75,999.11
306,0.001000,423,306,1,1,0,0,4,1.00,3945.98
306,0.001000,423,306,1,1,0,0,5,0.00,0.00
306,0.001000,423,306,1,1,0,0,5,0.20,0.00
306,0.001000,423,306,1,1,0,0,5,0.40,0.00
306,0.001000,423,306,1,1,0,0,5,0.50,91.75
306,0.001000,423,306,1,1,0,0,5,0.75,8838.09
306,0.001000,423,306,1,1,0,0,5,1.00,32991.91
306,0.001000,423,306,1,1,0,0,6,0.00,0.00
306,0.001000,423,306,1,1,0,0,6,0.20,0.00
306,0.001000,423,306,1,1,0,0,6,0.40,0.00
306,0.001000,423,306,1,1,0,0,6,0.50,1569.87
306,0.001000,423,306,1,1,0,0,6,0.75,32510.48
306,0.001000,423,306,1,1,0,0,6,1.00,87745.06
306,0.001000,423,306,1,1,0,0,7,0.00,0.00
306,0.001000,423,306,1,1,0,0,7,0.20,0.00
306,0.001000,423,306,1,1,0,0,7,0.40,0.00
306,0.001000,423,306,1,1,0,0,7,0.50,627.87
306,0.001000,423,306,1,1,0,0,7,0.75,2710.69
306,0.001000,423,306,1,1,0,0,7,1.00,10246.33
306,0.001000,423,306,1,1,0,0,8,0.00,0.00
306,0.001000,423,306,1,1,0,0,8,0.20,0.00
306,0.001000,423,306,1,1,0,0,8,0.40,0.00
306,0.001000,423,306,1,1,0,0,8,0.50,497.81
306,0.001000,423,306,1,1,0,0,8,0.75,18837.01
306,0.001000,423,306,1,1,0,0,8,1.00,38243.49
306,0.001000,423,306,1,1,0,0,9,0.00,0.00
306,0.001000,423,306,1,1,0,0,9,0.20,0.00
306,0.001000,423,306,1,1,0,0,9,0.40,0.00
306,0.001000,423,306,1,1,0,0,9,0.50,0.00
306,0.001000,423,306,1,1,0,0,9,0.75,17439.43
306,0.001000,423,306,1,1,0,0,9,1.00,47082.70
306,0.001000,423,306,1,1,0,0,10,0.00,0.00
306,0.001000,423,306,1,1,0,0,10,0.20,0.00
306,0.001000,423,306,1,1,0,0,10,0.40,0.00
306,0.001000,423,306,1,1,0,0,10,0.50,269.56
306,0.001000,423,306,1,1,0,0,10,0.75,25049.08
306,0.001000,423,306,1,1,0,0,10,1.00,63429.50
308,0.001000,424,308,1,1,0,0,1,0.00,0.00
308,0.001000,424,308,1,1,0,0,1,0.20,21019.71
308,0.001000,424,308,1,1,0,0,1,0.40,33953.80
308,0.001000,424,308,1,1,0,0,1,0.50,37432.98
308,0.001000,424,308,1,1,0,0,1,0.75,47813.91
308,0.001000,424,308,1,1,0,0,1,1.00,54623.38
308,0.001000,424,308,1,1,0,0,2,0.00,6127.28
308,0.001000,424,308,1,1,0,0,2,0.20,100890.52
308,0.001000,424,308,1,1,0,0,2,0.40,117376.36
308,0.001000,424,308,1,1,0,0,2,0.50,131202.19
308,0.001000,424,308,1,1,0,0,2,0.75,173504.56
308,0.001000,424,308,1,1,0,0,2,1.00,194174.61
308,0.001000,424,308,1,1,0,0,3,0.00,3844.47
308,0.001000,424,308,1,1,0,0,3,0.20,18757.97
308,0.001000,424,308,1,1,0,0,3,0.40,21890.61
308,0.001000,424,308,1,1,0,0,3,0.50,24218.79
308,0.001000,424,308,1,1,0,0,3,0.75,31844.40
308,0.001000,424,308,1,1,0,0,3,1.00,40078.20
308,0.001000,424,308,1,1,0,0,4,0.00,454.26
308,0.001000,424,308,1,1,0,0,4,0.20,2924.89
308,0.001000,424,308,1,1,0,0,4,0.40,4919.73
308,0.001000,424,308,1,1,0,0,4,0.50,5076.36
308,0.001000,424,308,1,1,0,0,4,0.75,5437.02
308,0.001000,424,308,1,1,0,0,4,1.00,7514.66
308,0.001000,424,308,1,1,0,0,5,0.00,6306.24
308,0.001000,424,308,1,1,0,0,5,0.20,31682.93
308,0.001000,424,308,1,1,0,0,5,0.40,36275.32
308,0.001000,424,308,1,1,0,0,5,0.50,38317.47
308,0.001000,424,308,1,1,0,0,5,0.75,44966.12
308,0.001000,424,308,1,1,0,0,5,1.00,60127.06
308,0.001000,424,308,1,1,0,0,6,0.00,11077.71
308,0.001000,424,308,1,1,0,0,6,0.20,75457.73
308,0.001000,424,308,1,1,0,0,6,0.40,109827.19
308,0.001000,424,308,1,1,0,0,6,0.50,111603.64
308,0.001000,424,308,1,1,0,0,6,0.75,129750.14
308,0.001000,424,308,1,1,0,0,6,1.00,175342.09
308,0.001000,424,308,1,1,0,0,7,0.00,1175.33
308,0.001000,424,308,1,1,0,0,7,0.20,7320.03
308,0.001000,424,308,1,1,0,0,7,0.40,13316.23
308,0.001000,424,308,1,1,0,0,7,0.50,15170.52
308,0.001000,424,308,1,1,0,0,7,0.75,18999.34
308,0.001000,424,308,1,1,0,0,7,1.00,22543.99
308,0.001000,424,308,1,1,0,0,8,0.00,1200.04
308,0.001000,424,308,1,1,0,0,8,0.20,36013.04
308,0.001000,424,308,1,1,0,0,8,0.40,46179.04
308,0.001000,424,308,1,1,0,0,8,0.50,50209.55
308,0.001000,424,308,1,1,0,0,8,0.75,66931.23
308,0.001000,424,308,1,1,0,0,8,1.00,72889.26
308,0.001000,424,308,1,1,0,0,9,0.00,9448.32
308,0.001000,424,308,1,1,0,0,9,0.20,41946.75
308,0.001000,424,308,1,1,0,0,9,0.40,62294.92
308,0.001000,424,308,1,1,0,0,9,0.50,67493.76
308,0.001000,424,308,1,1,0,0,9,0.75,80721.00
308,0.001000,424,308,1,1,0,0,9,1.00,103232.08
308,0.001000,424,308,1,1,0,0,10,0.00,9560.70
308,0.001000,424,308,1,1,0,0,10,0.20,42425.75
308,0.001000,424,308,1,1,0,0,10,0.40,70501.42
308,0.001000,424,308,1,1,0,0,10,0.50,79849.67
308,0.001000,424,308,1,1,0,0,10,0.75,84356.19
308,0.001000,424,308,1,1,0,0,10,1.00,96437.80
310,0.001000,429,310,1,1,0,0,1,0.00,0.00
310,0.001000,429,310,1,1,0,0,1,0.20,0.00
310,0.001000,429,310,1,1,0,0,1,0.40,0.00
310,0.001000,429,310,1,1,0,0,1,0.50,0.00
310,0.001000,429,310,1,1,0,0,1,0.75,302.28
310,0.001000,429,310,1,1,0,0,1,1.00,6522.97
310,0.001000,429,310,1,1,0,0,2,0.00,0.00
310,0.001000,429,310,1,1,0,0,2,0.20,0.00
310,0.001000,429,310,1,1,0,0,2,0.40,0.00
310,0.001000,429,310,1,1,0,0,2,0.50,0.00
310,0.001000,429,310,1,1,0,0,2,0.75,4260.39
310,0.001000,429,310,1,1,0,0,2,1.00,12710.80
310,0.001000,429,310,1,1,0,0,3,0.00,0.00
310,0.001000,429,310,1,1,0,0,3,0.20,0.00
310,0.001000,429,310,1,1,0,0,3,0.40,0.00
310,0.001000,429,310,1,1,0,0,3,0.50,0.00
310,0.001000,429,310,1,1,0,0,3,0.75,0.00
310,0.001000,429,310,1,1,0,0,3,1.00,3287.24
310,0.001000,429,310,1,1,0,0,4,0.00,0.00
310,0.001000,429,310,1,1,0,0,4,0.20,0.00
310,0.001000,429,310,1,1,0,0,4,0.40,0.00
310,0.001000,429,310,1,1,0,0,4,0.50,0.00
310,0.001000,429,310,1,1,0,0,4,0.75,16.53
310,0.001000,429,310,1,1,0,0,4,1.00,827.87
310,0.001000,429,310,1,1,0,0,5,0.00,0.00
310,0.001000,429,310,1,1,0,0,5,0.20,0.00
310,0.001000,429,310,1,1,0,0,5,0.40,0.00
310,0.001000,429,310,1,1,0,0,5,0.50,0.00
310,0.001000,429,310,1,1,0,0,5,0.75,1160.92
310,0.001000,429,310,1,1,0,0,5,1.00,6351.71
310,0.001000,429,310,1,1,0,0,6,0.00,0.00
310,0.001000,429,310,1,1,0,0,6,0.20,0.00
310,0.001000,429,310,1,1,0,0,6,0.40,0.00
310,0.001000,429,310,1,1,0,0,6,0.50,0.00
310,0.001000,429,310,1,1,0,0,6,0.75,4048.45
310,0.001000,429,310,1,1,0,0,6,1.00,18986.82
310,0.001000,429,310,1,1,0,0,7,0.00,0.00
310,0.001000,429,310,1,1,0,0,7,0.20,0.00
310,0.001000,429,310,1,1,0,0,7,0.40,0.00
310,0.001000,429,310,1,1,0,0,7,0.50,0.00
310,0.001000,429,310,1,1,0,0,7,0.75,211.40
310,0.001000,429,310,1,1,0,0,7,1.00,1706.53
310,0.001000,429,310,1,1,0,0,8,0.00,0.00
310,0.001000,429,310,1,1,0,0,8,0.20,0.00
310,0.001000,429,310,1,1,0,0,8,0.40,0.00
310,0.001000,429,310,1,1,0,0,8,0.50,0.00
310,0.001000,429,310,1,1,0,0,8,0.75,1182.65
310,0.001000,429,310,1,1,0,0,8,1.00,6135.73
310,0.001000,429,310,1,1,0,0,9,0.00,0.00
310,0.001000,429,310,1,1,0,0,9,0.20,0.00
310,0.001000,429,310,1,1,0,0,9,0.40,0.00
310,0.001000,429,310,1,1,0,0,9,0.50,0.00
310,0.001000,429,310,1,1,0,0,9,0.75,925.66
310,0.001000,429,310,1,1,0,0,9,1.00,6103.94
310,0.001000,429,310,1,1,0,0,10,0.00,0.00
310,0.001000,429,310,1,1,0,0,10,0.20,0.00
310,0.001000,429,310,1,1,0,0,10,0.40,0.00
310,0.001000,429,310,1,1,0,0,10,0.50,0.00
310,0.001000,429,310,1,1,0,0,10,0.75,1243.83
310,0.001000,429,310,1,1,0,0,10,1.00,8096.74
311,0.001000,431,311,1,1,0,0,1,0.00,13442.90
311,0.001000,431,311,1,1,0,0,1,0.20,25365.57
311,0.001000,431,311,1,1,0,0,1,0.40,32686.44
311,0.001000,431,311,1,1,0,0,1,0.50,34361.25
311,0.001000,431,311,1,1,0,0,1,0.75,43609.67
311,0.001000,431,311,1,1,0,0,1,1.00,56199.75
311,0.001000,431,311,1,1,0,0,2,0.00,33788.16
311,0.001000,431,311,1,1,0,0,2,0.20,80201.47
311,0.001000,431,311,1,1,0,0,2,0.40,102717.27
311,0.001000,431,311,1,1,0,0,2,0.50,125215.94
311,0.001000,431,311,1,1,0,0,2,0.75,151793.05
311,0.001000,431,311,1,1,0,0,2,1.00,201808.19
311,0.001000,431,311,1,1,0,0,3,0.00,7708.01
311,0.001000,431,311,1,1,0,0,3,0.20,22202.73
311,0.001000,431,311,1,1,0,0,3,0.40,24755.89
311,0.001000,431,311,1,1,0,0,3,0.50,25075.34
311,0.001000,431,311,1,1,0,0,3,0.75,29448.39
311,0.001000,431,311,1,1,0,0,3,1.00,38893.41
311,0.001000,431,311,1,1,0,0,4,0.00,2109.86
311,0.001000,431,311,1,1,0,0,4,0.20,3011.58
311,0.001000,431,311,1,1,0,0,4,0.40,3736.55
311,0.001000,431,311,1,1,0,0,4,0.50,4112.11
311,0.001000,431,311,1,1,0,0,4,0.75,5248.36
311,0.001000,431,311,1,1,0,0,4,1.00,7663.60
311,0.001000,431,311,1,1,0,0,5,0.00,6889.24
311,0.001000,431,311,1,1,0,0,5,0.20,26857.87
311,0.001000,431,311,1,1,0,0,5,0.40,38211.87
311,0.001000,431,311,1,1,0,0,5,0.50,40593.99
311,0.001000,431,311,1,1,0,0,5,0.75,51621.85
311,0.001000,431,311,1,1,0,0,5,1.00,63863.35
311,0.001000,431,311,1,1,0,0,6,0.00,44336.10
311,0.001000,431,311,1,1,0,0,6,0.20,67741.16
311,0.001000,431,311,1,1,0,0,6,0.40,102326.62
311,0.001000,431,311,1,1,0,0,6,0.50,110132.80
311,0.001000,431,311,1,1,0,0,6,0.75,150370.97
311,0.001000,431,311,1,1,0,0,6,1.00,178817.39
311,0.001000,431,311,1,1,0,0,7,0.00,2601.89
311,0.001000,431,311,1,1,0,0,7,0.20,8413.13
311,0.001000,431,311,1,1,0,0,7,0.40,9474.76
311,0.001000,431,311,1,1,0,0,7,0.50,11885.77
311,0.001000,431,311,1,1,0,0,7,0.75,16758.79
311,0.001000,431,311,1,1,0,0,7,1.00,22990.81
311,0.001000,431,311,1,1,0,0,8,0.00,11417.88
311,0.001000,431,311,1,1,0,0,8,0.20,28458.64
311,0.001000,431,311,1,1,0,0,8,0.40,48647.23
311,0.001000,431,311,1,1,0,0,8,0.50,52020.40
311,0.001000,431,311,1,1,0,0,8,0.75,66907.21
311,0.001000,431,311,1,1,0,0,8,1.00,79190.55
311,0.001000,431,311,1,1,0,0,9,0.00,6645.47
311,0.001000,431,311,1,1,0,0,9,0.20,35110.72
311,0.001000,431,311,1,1,0,0,9,0.40,56015.76
311,0.001000,431,311,1,1,0,0,9,0.50,67028.63
311,0.001000,431,311,1,1,0,0,9,0.75,85457.58
311,0.001000,431,311,1,1,0,0,9,1.00,107290.42
311,0.001000,431,311,1,1,0,0,10,0.00,20630.90
311,0.001000,431,311,1,1,0,0,10,0.20,48030.11
311,0.001000,431,311,1,1,0,0,10,0.40,60507.18
311,0.001000,431,311,1,1,0,0,10,0.50,67872.31
311,0.001000,431,311,1,1,0,0,10,0.75,82356.80
311,0.001000,431,311,1,1,0,0,10,1.00,109844.96
316,0.001000,435,316,1,1,0,0,1,0.00,0.00
316,0.001000,435,316,1,1,0,0,1,0.20,8198.97
316,0.001000,435,316,1,1,0,0,1,0.40,11766.09
316,0.001000,435,316,1,1,0,0,1,0.50,12507.34
316,0.001000,435,316,1,1,0,0,1,0.75,25498.99
316,0.001000,435,316,1,1,0,0,1,1.00,40575.44
316,0.001000,435,316,1,1,0,0,2,0.00,0.00
316,0.001000,435,316,1,1,0,0,2,0.20,22489.98
316,0.001000,435,316,1,1,0,0,2,0.40,38853.06
316,0.001000,435,316,1,1,0,0,2,0.50,52453.21
316,0.001000,435,316,1,1,0,0,2,0.75,83015.05
316,0.001000,435,316,1,1,0,0,2,1.00,188741.80
316,0.001000,435,316,1,1,0,0,3,0.00,0.00
316,0.001000,435,316,1,1,0,0,3,0.20,3868.14
316,0.001000,435,316,1,1,0,0,3,0.40,8432.80
316,0.001000,435,316,1,1,0,0,3,0.50,8839.99
316,0.001000,435,316,1,1,0,0,3,0.75,15951.82
316,0.001000,435,316,1,1,0,0,3,1.00,28848.71
316,0.001000,435,316,1,1,0,0,4,0.00,0.00
316,0.001000,435,316,1,1,0,0,4,0.20,609.00
316,0.001000,435,316,1,1,0,0,4,0.40,1526.65
316,0.001000,435,316,1,1,0,0,4,0.50,1991.87
316,0.001000,435,316,1,1,0,0,4,0.75,2715.83
316,0.001000,435,316,1,1,0,0,4,1.00,5194.10
316,0.001000,435,316,1,1,0,0,5,0.00,0.00
316,0.001000,435,316,1,1,0,0,5,0.20,2847.31
316,0.001000,435,316,1,1,0,0,5,0.40,14235.70
316,0.001000,435,316,1,1,0,0,5,0.50,19355.40
316,0.001000,435,316,1,1,0,0,5,0.75,31206.70
316,0.001000,435,316,1,1,0,0,5,1.00,35117.38
316,0.001000,435,316,1,1,0,0,6,0.00,0.00
316,0.001000,435,316,1,1,0,0,6,0.20,10340.50
316,0.001000,435,316,1,1,0,0,6,0.40,30172.78
316,0.001000,435,316,1,1,0,0,6,0.50,40298.42
316,0.001000,435,316,1,1,0,0,6,0.75,96512.22
316,0.001000,435,316,1,1,0,0,6,1.00,136974.66
316,0.001000,435,316,1,1,0,0,7,0.00,0.00
316,0.001000,435,316,1,1,0,0,7,0.20,2202.68
316,0.001000,435,316,1,1,0,0,7,0.40,4798.69
316,0.001000,435,316,1,1,0,0,7,0.50,5567.23
316,0.001000,435,316,1,1,0,0,7,0.75,10902.45
316,0.001000,435,316,1,1,0,0,7,1.00,12650.02
316,0.001000,435,316,1,1,0,0,8,0.00,0.00
316,0.001000,435,316,1,1,0,0,8,0.20,3317.55
316,0.001000,435,316,1,1,0,0,8,0.40,20545.29
316,0.001000,435,316,1,1,0,0,8,0.50,23782.50
316,0.001000,435,316,1,1,0,0,8,0.75,32692.38
316,0.001000,435,316,1,1,0,0,8,1.00,44037.83
316,0.001000,435,316,1,1,0,0,9,0.00,0.00
316,0.001000,435,316,1,1,0,0,9,0.20,9674.28
316,0.001000,435,316,1,1,0,0,9,0.40,16796.15
316,0.001000,435,316,1,1,0,0,9,0.50,23088.77
316,0.001000,435,316,1,1,0,0,9,0.75,52204.29
316,0.001000,435,316,1,1,0,0,9,1.00,77681.69
316,0.001000,435,316,1,1,0,0,10,0.00,0.00
316,0.001000,435,316,1,1,0,0,10,0.20,855.57
316,0.001000,435,316,1,1,0,0,10,0.40,18227.20
316,0.001000,435,316,1,1,0,0,10,0.50,32530.90
316,0.001000,435,316,1,1,0,0,10,0.75,64090.79
316,0.001000,435,316,1,1,0,0,10,1.00,75377.84
317,0.001000,441,317,1,1,0,0,1,0.00,0.00
317,0.001000,441,317,1,1,0,0,1,0.20,0.00
317,0.001000,441,317,1,1,0,0,1,0.40,0.00
317,0.001000,441,317,1,1,0,0,1,0.50,0.00
317,0.001000,441,317,1,1,0,0,1,0.75,0.00
317,0.001000,441,317,1,1,0,0,1,1.00,12768.26
317,0.001000,441,317,1,1,0,0,2,0.00,0.00
317,0.001000,441,317,1,1,0,0,2,0.20,0.00
317,0.001000,441,317,1,1,0,0,2,0.40,0.00
317,0.001000,441,317,1,1,0,0,2,0.50,0.00
317,0.001000,441,317,1,1,0,0,2,0.75,0.00
317,0.001000,441,317,1,1,0,0,2,1.00,31533.07
317,0.001000,441,317,1,1,0,0,3,0.00,0.00
317,0.001000,441,317,1,1,0,0,3,0.20,0.00
317,0.001000,441,317,1,1,0,0,3,0.40,0.00
317,0.001000,441,317,1,1,0,0,3,0.50,0.00
317,0.001000,441,317,1,1,0,0,3,0.75,0.00
317,0.001000,441,317,1,1,0,0,3,1.00,6918.67
317,0.001000,441,317,1,1,0,0,4,0.00,0.00
317,0.001000,441,317,1,1,0,0,4,0.20,0.00
317,0.001000,441,317,1,1,0,0,4,0.40,0.00
317,0.001000,441,317,1,1,0,0,4,0.50,0.00
317,0.001000,441,317,1,1,0,0,4,0.75,0.00
317,0.001000,441,317,1,1,0,0,4,1.00,2325.34
317,0.001000,441,317,1,1,0,0,5,0.00,0.00
317,0.001000,441,317,1,1,0,0,5,0.20,0.00
317,0.001000,441,317,1,1,0,0,5,0.40,0.00
317,0.001000,441,317,1,1,0,0,5,0.50,0.00
317,0.001000,441,317,1,1,0,0,5,0.75,0.00
317,0.001000,441,317,1,1,0,0,5,1.00,14671.67
317,0.001000,441,317,1,1,0,0,6,0.00,0.00
317,0.001000,441,317,1,1,0,0,6,0.20,0.00
317,0.001000,441,317,1,1,0,0,6,0.40,0.00
317,0.001000,441,317,1,1,0,0,6,0.50,0.00
317,0.001000,441,317,1,1,0,0,6,0.75,0.00
317,0.001000,441,317,1,1,0,0,6,1.00,40914.20
317,0.001000,441,317,1,1,0,0,7,0.00,0.00
317,0.001000,441,317,1,1,0,0,7,0.20,0.00
317,0.001000,441,317,1,1,0,0,7,0.40,0.00
317,0.001000,441,317,1,1,0,0,7,0.50,0.00
317,0.001000,441,317,1,1,0,0,7,0.75,0.00
317,0.001000,441,317,1,1,0,0,7,1.00,4750.59
317,0.001000,441,317,1,1,0,0,8,0.00,0.00
317,0.001000,441,317,1,1,0,0,8,0.20,0.00
317,0.001000,441,317,1,1,0,0,8,0.40,0.00
317,0.001000,441,317,1,1,0,0,8,0.50,0.00
317,0.001000,441,317,1,1,0,0,8,0.75,0.00
317,0.001000,441,317,1,1,0,0,8,1.00,18462.53
317,0.001000,441,317,1,1,0,0,9,0.00,0.00
317,0.001000,441,317,1,1,0,0,9,0.20,0.00
317,0.001000,441,317,1,1,0,0,9,0.40,0.00
317,0.001000,441,317,1,1,0,0,9,0.50,0.00
317,0.001000,441,317,1,1,0,0,9,0.75,0.00
317,0.001000,441,317,1,1,0,0,9,1.00,18128.95
317,0.001000,441,317,1,1,0,0,10,0.00,0.00
317,0.001000,441,317,1,1,0,0,10,0.20,0.00
317,0.001000,441,317,1,1,0,0,10,0.40,0.00
317,0.001000,441,317,1,1,0,0,10,0.50,0.00
317,0.001000,441,317,1,1,0,0,10,0.75,0.00
317,0.001000,441,317,1,1,0,0,10,1.00,31664.25
317,0.001000,442,317,1,1,0,0,1,0.00,0.00
317,0.001000,442,317,1,1,0,0,1,0.20,0.00
317,0.001000,442,317,1,1,0,0,1,0.40,0.00
317,0.001000,442,317,1,1,0,0,1,0.50,0.00
317,0.001000,442,317,1,1,0,0,1,0.75,1088.87
317,0.001000,442,317,1,1,0,0,1,1.00,12737.04
317,0.001000,442,317,1,1,0,0,2,0.00,0.00
317,0.001000,442,317,1,1,0,0,2,0.20,0.00
317,0.001000,442,317,1,1,0,0,2,0.40,0.00
317,0.001000,442,317,1,1,0,0,2,0.50,0.00
317,0.001000,442,317,1,1,0,0,2,0.75,7139.99
317,0.001000,442,317,1,1,0,0,2,1.00,20644.77
317,0.001000,442,317,1,1,0,0,3,0.00,0.00
317,0.001000,442,317,1,1,0,0,3,0.20,0.00
317,0.001000,442,317,1,1,0,0,3,0.40,0.00
317,0.001000,442,317,1,1,0,0,3,0.50,0.00
317,0.001000,442,317,1,1,0,0,3,0.75,1454.28
317,0.001000,442,317,1,1,0,0,3,1.00,5682.41
317,0.001000,442,317,1,1,0,0,4,0.00,0.00
317,0.001000,442,317,1,1,0,0,4,0.20,0.00
317,0.001000,442,317,1,1,0,0,4,0.40,0.00
317,0.001000,442,317,1,1,0,0,4,0.50,0.00
317,0.001000,442,317,1,1,0,0,4,0.75,156.33
317,0.001000,442,317,1,1,0,0,4,1.00,1700.82
317,0.001000,442,317,1,1,0,0,5,0.00,0.00
317,0.001000,442,317,1,1,0,0,5,0.20,0.00
317,0.001000,442,317,1,1,0,0,5,0.40,0.00
317,0.001000,442,317,1,1,0,0,5,0.50,0.00
317,0.001000,442,317,1,1,0,0,5,0.75,0.00
317,0.001000,442,317,1,1,0,0,5,1.00,26802.32
317,0.001000,442,317,1,1,0,0,6,0.00,0.00
317,0.001000,442,317,1,1,0,0,6,0.20,0.00
317,0.001000,442,317,1,1,0,0,6,0.40,0.00
317,0.001000,442,317,1,1,0,0,6,0.50,0.00
317,0.001000,442,317,1,1,0,0,6,0.75,9750.49
317,0.001000,442,317,1,1,0,0,6,1.00,23848.00
317,0.001000,442,317,1,1,0,0,7,0.00,0.00
317,0.001000,442,317,1,1,0,0,7,0.20,0.00
317,0.001000,442,317,1,1,0,0,7,0.40,0.00
317,0.001000,442,317,1,1,0,0,7,0.50,0.00
317,0.001000,442,317,1,1,0,0,7,0.75,469.37
317,0.001000,442,317,1,1,0,0,7,1.00,4636.70
317,0.001000,442,317,1,1,0,0,8,0.00,0.00
317,0.001000,442,317,1,1,0,0,8,0.20,0.00
317,0.001000,442,317,1,1,0,0,8,0.40,0.00
317,0.001000,442,317,1,1,0,0,8,0.50,0.00
317,0.001000,442,317,1,1,0,0,8,0.75,2822.39
317,0.001000,442,317,1,1,0,0,8,1.00,10010.12
317,0.001000,442,317,1,1,0,0,9,0.00,0.00
317,0.001000,442,317,1,1,0,0,9,0.20,0.00
317,0.001000,442,317,1,1,0,0,9,0.40,0.00
317,0.001000,442,317,1,1,0,0,9,0.50,0.00
317,0.001000,442,317,1,1,0,0,9,0.75,4283.07
317,0.001000,442,317,1,1,0,0,9,1.00,16665.85
317,0.001000,442,317,1,1,0,0,10,0.00,0.00
317,0.001000,442,317,1,1,0,0,10,0.20,0.00
317,0.001000,442,317,1,1,0,0,10,0.40,0.00
317,0.001000,442,317,1,1,0,0,10,0.50,0.00
317,0.001000,442,317,1,1,0,0,10,0.75,1815.11
317,0.001000,442,317,1,1,0,0,10,1.00,12983.69
318,0.001000,444,318,1,1,0,0,1,0.00,0.00
318,0.001000,444,318,1,1,0,0,1,0.20,0.00
318,0.001000,444,318,1,1,0,0,1,0.40,0.00
318,0.001000,444,318,1,1,0,0,1,0.50,0.00
318,0.001000,444,318,1,1,0,0,1,0.75,0.00
318,0.001000,444,318,1,1,0,0,1,1.00,1335.12
318,0.001000,444,318,1,1,0,0,2,0.00,0.00
318,0.001000,444,318,1,1,0,0,2,0.20,0.00
318,0.001000,444,318,1,1,0,0,2,0.40,0.00
318,0.001000,444,318,1,1,0,0,2,0.50,0.00
318,0.001000,444,318,1,1,0,0,2,0.75,0.00
318,0.001000,444,318,1,1,0,0,2,1.00,1033.76
318,0.001000,444,318,1,1,0,0,3,0.00,0.00
318,0.001000,444,318,1,1,0,0,3,0.20,0.00
318,0.001000,444,318,1,1,0,0,3,0.40,0.00
318,0.001000,444,318,1,1,0,0,3,0.50,0.00
318,0.001000,444,318,1,1,0,0,3,0.75,0.00
318,0.001000,444,318,1,1,0,0,3,1.00,881.48
318,0.001000,444,318,1,1,0,0,4,0.00,0.00
318,0.001000,444,318,1,1,0,0,4,0.20,0.00
318,0.001000,444,318,1,1,0,0,4,0.40,0.00
318,0.001000,444,318,1,1,0,0,4,0.50,0.00
318,0.001000,444,318,1,1,0,0,4,0.75,0.00
318,0.001000,444,318,1,1,0,0,4,1.00,373.45
318,0.001000,444,318,1,1,0,0,5,0.00,0.00
318,0.001000,444,318,1,1,0,0,5,0.20,0.00
318,0.001000,444,318,1,1,0,0,5,0.40,0.00
318,0.001000,444,318,1,1,0,0,5,0.50,0.00
318,0.001000,444,318,1,1,0,0,5,0.75,0.00
318,0.001000,444,318,1,1,0,0,5,1.00,1820.86
318,0.001000,444,318,1,1,0,0,6,0.00,0.00
318,0.001000,444,318,1,1,0,0,6,0.20,0.00
318,0.001000,444,318,1,1,0,0,6,0.40,0.00
318,0.001000,444,318,1,1,0,0,6,0.50,0.00
318,0.001000,444,318,1,1,0,0,6,0.75,0.00
318,0.001000,444,318,1,1,0,0,6,1.00,4640.16
318,0.001000,444,318,1,1,0,0,7,0.00,0.00
318,0.001000,444,318,1,1,0,0,7,0.20,0.00
318,0.001000,444,318,1,1,0,0,7,0.40,0.00
318,0.001000,444,318,1,1,0,0,7,0.50,0.00
318,0.001000,444,318,1,1,0,0,7,0.75,0.00
318,0.001000,444,318,1,1,0,0,7,1.00,1075.02
318,0.001000,444,318,1,1,0,0,8,0.00,0.00
318,0.001000,444,318,1,1,0,0,8,0.20,0.00
318,0.001000,444,318,1,1,0,0,8,0.40,0.00
318,0.001000,444,318,1,1,0,0,8,0.50,0.00
318,0.001000,444,318,1,1,0,0,8,0.75,0.00
318,0.001000,444,318,1,1,0,0,8,1.00,2798.35
318,0.001000,444,318,1,1,0,0,9,0.00,0.00
318,0.001000,444,318,1,1,0,0,9,0.20,0.00
318,0.001000,444,318,1,1,0,0,9,0.40,0.00
318,0.001000,444,318,1,1,0,0,9,0.50,0.00
318,0.001000,444,318,1,1,0,0,9,0.75,0.00
318,0.001000,444,318,1,1,0,0,9,1.00,4565.60
318,0.001000,444,318,1,1,0,0,10,0.00,0.00
318,0.001000,444,318,1,1,0,0,10,0.20,0.00
318,0.001000,444,318,1,1,0,0,10,0.40,0.00
318,0.001000,444,318,1,1,0,0,10,0.50,0.00
318,0.001000,444,318,1,1,0,0,10,0.75,0.00
318,0.001000,444,318,1,1,0,0,10,1.00,1150.14
318,0.001000,445,318,1,1,0,0,1,0.00,0.00
318,0.001000,445,318,1,1,0,0,1,0.20,0.00
318,0.001000,445,318,1,1,0,0,1,0.40,0.00
318,0.001000,445,318,1,1,0,0,1,0.50,0.00
318,0.001000,445,318,1,1,0,0,1,0.75,1420.31
318,0.001000,445,318,1,1,0,0,1,1.00,10024.07
318,0.001000,445,318,1,1,0,0,2,0.00,0.00
318,0.001000,445,318,1,1,0,0,2,0.20,0.00
318,0.001000,445,318,1,1,0,0,2,0.40,0.00
318,0.001000,445,318,1,1,0,0,2,0.50,0.00
318,0.001000,445,318,1,1,0,0,2,0.75,5099.35
318,0.001000,445,318,1,1,0,0,2,1.00,48685.85
318,0.001000,445,318,1,1,0,0,3,0.00,0.00
318,0.001000,445,318,1,1,0,0,3,0.20,0.00
