Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
219,0.001000,310,219,1,1,0,0,10,2,0.2000,3076.92,6487.43,110029.42,110029.42,22005.88,110029.42
225,0.001000,317,225,1,1,0,0,1,1,0.0000,29234.12,0.00,56294.12,56294.12,56294.12,56294.12
225,0.001000,317,225,1,1,0,0,1,2,0.9000,27859.56,16376.89,56294.12,56294.12,50664.72,56294.12
225,0.001000,317,225,1,1,0,0,2,1,0.0000,104977.06,0.00,202147.09,202147.08,202147.08,202147.08
225,0.001000,317,225,1,1,0,0,2,2,0.9000,105190.27,70596.46,202147.09,202147.08,181932.34,202147.08
225,0.001000,317,225,1,1,0,0,3,1,0.0000,21261.18,0.00,40941.18,40941.18,40941.18,40941.18
225,0.001000,317,225,1,1,0,0,3,2,0.9000,19979.94,11577.32,40941.18,40941.18,36847.06,40941.18
225,0.001000,317,225,1,1,0,0,4,1,0.0000,3986.47,0.00,7676.47,7676.47,7676.47,7676.47
225,0.001000,317,225,1,1,0,0,4,2,0.9000,4141.60,1947.44,7676.47,7676.47,6908.82,7676.47
225,0.001000,317,225,1,1,0,0,5,1,0.0000,33220.59,0.00,63970.59,63970.59,63970.59,63970.59
225,0.001000,317,225,1,1,0,0,5,2,0.9000,31630.75,17499.45,63970.59,63970.59,57573.53,63970.59
225,0.001000,317,225,1,1,0,0,6,1,0.0000,93017.66,0.00,179117.66,179117.67,179117.67,179117.67
225,0.001000,317,225,1,1,0,0,6,2,0.9000,91551.80,55698.38,179117.66,179117.67,161205.91,179117.67
225,0.001000,317,225,1,1,0,0,7,1,0.0000,11959.41,0.00,23029.41,23029.41,23029.41,23029.41
225,0.001000,317,225,1,1,0,0,7,2,0.9000,11435.11,7460.99,23029.41,23029.41,20726.47,23029.41
225,0.001000,317,225,1,1,0,0,8,1,0.0000,41193.53,0.00,79323.54,79323.54,79323.54,79323.54
225,0.001000,317,225,1,1,0,0,8,2,0.9000,41988.46,26427.87,79323.54,79323.54,71391.19,79323.54
225,0.001000,317,225,1,1,0,0,9,1,0.0000,55810.59,0.00,107470.59,107470.60,107470.60,107470.60
225,0.001000,317,225,1,1,0,0,9,2,0.9000,56889.76,35668.85,107470.59,107470.60,96723.55,107470.60
225,0.001000,317,225,1,1,0,0,10,1,0.0000,57139.41,0.00,110029.42,110029.42,110029.42,110029.42
225,0.001000,317,225,1,1,0,0,10,2,0.9000,56336.07,27494.29,110029.42,110029.42,99026.49,110029.42
228,0.001000,320,228,1,1,0,0,1,2,0.2000,733.20,1561.23,56294.12,56294.12,11258.83,56294.12
228,0.001000,320,228,1,1,0,0,2,2,0.2000,3534.77,7980.32,202147.08,202147.08,40429.41,202147.08
228,0.001000,320,228,1,1,0,0,3,2,0.2000,213.67,458.85,40941.18,40941.18,8188.24,40941.18
228,0.001000,320,228,1,1,0,0,4,2,0.2000,33.92,100.83,7676.47,7676.47,1535.29,7676.47
228,0.001000,320,228,1,1,0,0,5,2,0.2000,292.91,770.90,63970.59,63970.59,12794.12,63970.59
228,0.001000,320,228,1,1,0,0,6,2,0.2000,1645.08,5190.85,179117.67,179117.67,35823.54,179117.67
228,0.001000,320,228,1,1,0,0,7,2,0.2000,401.52,1006.44,23029.41,23029.41,4605.88,23029.41
228,0.001000,320,228,1,1,0,0,8,2,0.2000,1211.71,3346.74,79323.54,79323.54,15864.71,79323.54
228,0.001000,320,228,1,1,0,0,9,2,0.2000,2418.02,5099.48,107470.60,107470.60,21494.12,107470.60
228,0.001000,320,228,1,1,0,0,10,2,0.2000,1682.74,4695.33,110029.42,110029.42,22005.88,110029.42
229,0.001000,321,229,1,1,0,0,1,2,0.2000,996.11,2775.32,56294.12,56294.12,11258.83,56294.12
229,0.001000,321,229,1,1,0,0,2,2,0.4000,3990.27,8994.56,202147.08,202147.08,80858.83,202147.08
229,0.001000,321,229,1,1,0,0,3,2,0.3000,687.21,1489.34,40941.18,40941.18,12282.35,40941.18
229,0.001000,321,229,1,1,0,0,4,2,0.4000,125.45,353.16,7676.47,7676.47,3070.59,7676.47
229,0.001000,321,229,1,1,0,0,5,2,0.4000,1292.82,2769.59,63970.59,63970.59,25588.24,63970.59
229,0.001000,321,229,1,1,0,0,6,2,0.4000,2230.72,4034.59,179117.67,179117.67,71647.07,179117.67
229,0.001000,321,229,1,1,0,0,7,2,0.4000,220.52,443.84,23029.41,23029.41,9211.77,23029.41
229,0.001000,321,229,1,1,0,0,8,2,0.4000,2165.06,4314.04,79323.54,79323.54,31729.42,79323.54
229,0.001000,321,229,1,1,0,0,9,2,0.4000,2269.82,4173.19,107470.60,107470.60,42988.24,107470.60
229,0.001000,321,229,1,1,0,0,10,2,0.3000,2582.83,6180.51,110029.42,110029.42,33008.83,110029.42
233,0.001000,327,233,1,1,0,0,1,2,0.3000,1764.03,4593.88,56294.12,56294.12,16888.24,56294.12
233,0.001000,327,233,1,1,0,0,2,2,0.4000,2383.28,4290.71,202147.08,202147.08,80858.83,202147.08
233,0.001000,327,233,1,1,0,0,3,2,0.4000,696.40,1347.91,40941.18,40941.18,16376.47,40941.18
233,0.001000,327,233,1,1,0,0,4,2,0.3000,46.18,119.78,7676.47,7676.47,2302.94,7676.47
233,0.001000,327,233,1,1,0,0,5,2,0.3000,1000.10,2815.01,63970.59,63970.59,19191.18,63970.59
233,0.001000,327,233,1,1,0,0,6,2,0.4000,3661.28,8220.62,179117.67,179117.67,71647.07,179117.67
233,0.001000,327,233,1,1,0,0,7,2,0.4000,464.92,1111.16,23029.41,23029.41,9211.77,23029.41
233,0.001000,327,233,1,1,0,0,8,2,0.4000,1814.47,4457.38,79323.54,79323.54,31729.42,79323.54
233,0.001000,327,233,1,1,0,0,9,2,0.4000,2945.92,6960.37,107470.60,107470.60,42988.24,107470.60
233,0.001000,327,233,1,1,0,0,10,2,0.4000,2666.04,5130.91,110029.42,110029.42,44011.77,110029.42
234,0.001000,328,234,1,1,0,0,1,2,0.3000,2360.68,5429.27,56294.12,56294.12,16888.24,56294.12
234,0.001000,328,234,1,1,0,0,2,2,0.3000,9610.56,16816.62,202147.08,202147.08,60644.12,202147.08
234,0.001000,328,234,1,1,0,0,3,2,0.2000,935.51,2064.15,40941.18,40941.18,8188.24,40941.18
234,0.001000,328,234,1,1,0,0,4,2,0.3000,335.78,855.31,7676.47,7676.47,2302.94,7676.47
234,0.001000,328,234,1,1,0,0,5,2,0.3000,2135.44,4126.88,63970.59,63970.59,19191.18,63970.59
234,0.001000,328,234,1,1,0,0,6,2,0.3000,4113.63,7348.58,179117.67,179117.67,53735.30,179117.67
234,0.001000,328,234,1,1,0,0,7,2,0.3000,676.74,1312.63,23029.41,23029.41,6908.82,23029.41
234,0.001000,328,234,1,1,0,0,8,2,0.3000,2106.92,4181.15,79323.54,79323.54,23797.06,79323.54
234,0.001000,328,234,1,1,0,0,9,2,0.3000,5230.20,11903.33,107470.60,107470.60,32241.18,107470.60
234,0.001000,328,234,1,1,0,0,10,2,0.3000,7226.65,18121.98,110029.42,110029.42,33008.83,110029.42
240,0.001000,333,240,1,1,0,0,1,1,0.0000,42170.12,0.00,56294.12,56294.12,56294.12,56294.12
240,0.001000,333,240,1,1,0,0,1,2,1.0000,38554.28,13789.15,56294.12,56294.12,56294.13,56294.12
240,0.001000,333,240,1,1,0,0,2,1,0.0000,151429.06,0.00,202147.08,202147.08,202147.08,202147.08
240,0.001000,333,240,1,1,0,0,2,2,1.0000,141077.78,43290.67,202147.08,202147.08,202147.05,202147.08
240,0.001000,333,240,1,1,0,0,3,1,0.0000,30669.18,0.00,40941.18,40941.18,40941.18,40941.18
240,0.001000,333,240,1,1,0,0,3,2,1.0000,28348.77,10378.88,40941.18,40941.18,40941.18,40941.18
240,0.001000,333,240,1,1,0,0,4,1,0.0000,5750.47,0.00,7676.47,7676.47,7676.47,7676.47
240,0.001000,333,240,1,1,0,0,4,2,1.0000,5186.07,1835.48,7676.47,7676.47,7676.47,7676.47
240,0.001000,333,240,1,1,0,0,5,1,0.0000,47920.59,0.00,63970.59,63970.59,63970.59,63970.59
240,0.001000,333,240,1,1,0,0,5,2,1.0000,45863.26,12597.82,63970.59,63970.59,63970.59,63970.59
240,0.001000,333,240,1,1,0,0,6,1,0.0000,134177.64,0.00,179117.67,179117.67,179117.67,179117.67
240,0.001000,333,240,1,1,0,0,6,2,1.0000,126270.91,33743.43,179117.67,179117.67,179117.67,179117.67
240,0.001000,333,240,1,1,0,0,7,1,0.0000,17251.41,0.00,23029.41,23029.41,23029.41,23029.41
240,0.001000,333,240,1,1,0,0,7,2,1.0000,15816.97,6671.50,23029.41,23029.41,23029.41,23029.41
240,0.001000,333,240,1,1,0,0,8,1,0.0000,59421.53,0.00,79323.54,79323.54,79323.54,79323.54
240,0.001000,333,240,1,1,0,0,8,2,1.0000,58838.45,16193.22,79323.54,79323.54,79323.54,79323.54
240,0.001000,333,240,1,1,0,0,9,1,0.0000,80506.59,0.00,107470.60,107470.60,107470.60,107470.60
240,0.001000,333,240,1,1,0,0,9,2,1.0000,78667.27,23472.24,107470.60,107470.60,107470.62,107470.60
240,0.001000,333,240,1,1,0,0,10,1,0.0000,82423.41,0.00,110029.42,110029.42,110029.42,110029.42
240,0.001000,333,240,1,1,0,0,10,2,1.0000,78164.84,25334.65,110029.42,110029.42,110029.44,110029.42
241,0.001000,335,241,1,1,0,0,1,2,0.2000,1778.91,5285.91,56294.12,56294.12,11258.83,56294.12
241,0.001000,335,241,1,1,0,0,2,2,0.2000,5736.45,16851.43,202147.08,202147.08,40429.41,202147.08
241,0.001000,335,241,1,1,0,0,3,2,0.2000,1144.41,3525.48,40941.18,40941.18,8188.24,40941.18
241,0.001000,335,241,1,1,0,0,4,2,0.1000,204.58,646.92,7676.47,7676.47,767.65,7676.47
241,0.001000,335,241,1,1,0,0,5,2,0.1000,2195.82,6943.78,63970.59,63970.59,6397.06,63970.59
241,0.001000,335,241,1,1,0,0,6,2,0.2000,4241.56,12141.38,179117.67,179117.67,35823.54,179117.67
241,0.001000,335,241,1,1,0,0,7,2,0.1000,981.88,3104.97,23029.41,23029.41,2302.94,23029.41
241,0.001000,335,241,1,1,0,0,8,2,0.1000,2791.94,8828.90,79323.54,79323.54,7932.35,79323.54
241,0.001000,335,241,1,1,0,0,9,2,0.1000,3716.41,11752.31,107470.60,107470.60,10747.06,107470.60
241,0.001000,335,241,1,1,0,0,10,2,0.2000,2297.86,6729.06,110029.42,110029.42,22005.88,110029.42
241,0.001000,336,241,1,1,0,0,1,2,0.3000,1169.48,2190.08,56294.12,56294.12,16888.24,56294.12
241,0.001000,336,241,1,1,0,0,2,2,0.3000,5293.30,10829.54,202147.08,202147.08,60644.12,202147.08
241,0.001000,336,241,1,1,0,0,3,2,0.3000,997.14,1994.88,40941.18,40941.18,12282.35,40941.18
241,0.001000,336,241,1,1,0,0,4,2,0.2000,70.73,221.57,7676.47,7676.47,1535.29,7676.47
241,0.001000,336,241,1,1,0,0,5,2,0.3000,1378.98,2991.02,63970.59,63970.59,19191.18,63970.59
241,0.001000,336,241,1,1,0,0,6,2,0.3000,5704.60,10274.00,179117.67,179117.67,53735.30,179117.67
241,0.001000,336,241,1,1,0,0,7,2,0.3000,425.12,927.90,23029.41,23029.41,6908.82,23029.41
241,0.001000,336,241,1,1,0,0,8,2,0.2000,1918.10,4098.87,79323.54,79323.54,15864.71,79323.54
241,0.001000,336,241,1,1,0,0,9,2,0.3000,1689.03,3334.58,107470.60,107470.60,32241.18,107470.60
241,0.001000,336,241,1,1,0,0,10,2,0.2000,2064.90,4353.19,110029.42,110029.42,22005.88,110029.42
244,0.001000,339,244,1,1,0,0,1,2,0.2000,290.88,681.67,56294.12,56294.12,11258.83,56294.12
244,0.001000,339,244,1,1,0,0,2,2,0.3000,5824.24,14311.38,202147.08,202147.08,60644.12,202147.08
244,0.001000,339,244,1,1,0,0,3,2,0.3000,716.51,1582.92,40941.18,40941.18,12282.35,40941.18
244,0.001000,339,244,1,1,0,0,4,2,0.3000,141.98,290.46,7676.47,7676.47,2302.94,7676.47
244,0.001000,339,244,1,1,0,0,5,2,0.3000,711.35,1635.61,63970.59,63970.59,19191.18,63970.59
244,0.001000,339,244,1,1,0,0,6,2,0.3000,3953.54,11679.69,179117.67,179117.67,53735.30,179117.67
244,0.001000,339,244,1,1,0,0,7,2,0.3000,282.29,514.00,23029.41,23029.41,6908.82,23029.41
244,0.001000,339,244,1,1,0,0,8,2,0.2000,1150.48,2453.74,79323.54,79323.54,15864.71,79323.54
244,0.001000,339,244,1,1,0,0,9,2,0.3000,2421.69,7004.62,107470.60,107470.60,32241.18,107470.60
244,0.001000,339,244,1,1,0,0,10,2,0.3000,1941.47,5214.06,110029.42,110029.42,33008.83,110029.42
249,0.001000,345,249,1,1,0,0,1,2,0.2000,542.05,1150.56,56294.12,56294.12,11258.83,56294.12
249,0.001000,345,249,1,1,0,0,2,2,0.3000,3461.35,5866.78,202147.08,202147.08,60644.12,202147.08
249,0.001000,345,249,1,1,0,0,3,2,0.2000,472.20,1188.32,40941.18,40941.18,8188.24,40941.18
249,0.001000,345,249,1,1,0,0,4,2,0.3000,147.67,249.35,7676.47,7676.47,2302.94,7676.47
249,0.001000,345,249,1,1,0,0,5,2,0.3000,1102.94,1843.29,63970.59,63970.59,19191.18,63970.59
249,0.001000,345,249,1,1,0,0,6,2,0.3000,2087.33,3566.52,179117.67,179117.67,53735.30,179117.67
249,0.001000,345,249,1,1,0,0,7,2,0.3000,268.70,542.23,23029.41,23029.41,6908.82,23029.41
249,0.001000,345,249,1,1,0,0,8,2,0.3000,980.80,1871.65,79323.54,79323.54,23797.06,79323.54
249,0.001000,345,249,1,1,0,0,9,2,0.3000,1717.28,2778.25,107470.60,107470.60,32241.18,107470.60
249,0.001000,345,249,1,1,0,0,10,2,0.3000,1348.33,3344.37,110029.42,110029.42,33008.83,110029.42
251,0.001000,347,251,1,1,0,0,1,2,0.2000,880.09,2130.54,23294.12,56294.12,11258.83,56294.12
251,0.001000,347,251,1,1,0,0,2,2,0.2000,4016.74,8498.85,83647.06,202147.08,40429.41,202147.08
251,0.001000,347,251,1,1,0,0,3,2,0.2000,419.07,948.69,16941.18,40941.18,8188.24,40941.18
251,0.001000,347,251,1,1,0,0,4,2,0.2000,37.82,86.06,3176.47,7676.47,1535.29,7676.47
251,0.001000,347,251,1,1,0,0,5,2,0.2000,1557.93,3299.37,26470.59,63970.59,12794.12,63970.59
251,0.001000,347,251,1,1,0,0,6,2,0.2000,1581.35,3340.22,74117.65,179117.67,35823.54,179117.67
251,0.001000,347,251,1,1,0,0,7,2,0.2000,325.05,851.11,9529.41,23029.41,4605.88,23029.41
251,0.001000,347,251,1,1,0,0,8,2,0.2000,1591.47,3622.69,32823.53,79323.54,15864.71,79323.54
251,0.001000,347,251,1,1,0,0,9,2,0.2000,1214.71,3257.71,44470.59,107470.60,21494.12,107470.60
251,0.001000,347,251,1,1,0,0,10,2,0.2000,1399.27,3406.64,45529.41,110029.42,22005.88,110029.42
252,0.001000,349,252,1,1,0,0,1,2,0.3000,974.64,2466.96,56294.12,56294.12,16888.24,56294.12
252,0.001000,349,252,1,1,0,0,2,2,0.4000,4892.68,8288.79,202147.08,202147.08,80858.83,202147.08
252,0.001000,349,252,1,1,0,0,3,2,0.4000,1262.06,3157.09,40941.18,40941.18,16376.47,40941.18
252,0.001000,349,252,1,1,0,0,4,2,0.3000,52.53,95.53,7676.47,7676.47,2302.94,7676.47
252,0.001000,349,252,1,1,0,0,5,2,0.3000,1522.36,2843.43,63970.59,63970.59,19191.18,63970.59
252,0.001000,349,252,1,1,0,0,6,2,0.4000,2656.21,3732.04,179117.67,179117.67,71647.07,179117.67
252,0.001000,349,252,1,1,0,0,7,2,0.2000,155.33,364.65,23029.41,23029.41,4605.88,23029.41
252,0.001000,349,252,1,1,0,0,8,2,0.4000,2236.39,3928.79,79323.54,79323.54,31729.42,79323.54
252,0.001000,349,252,1,1,0,0,9,2,0.4000,2675.68,4887.09,107470.60,107470.60,42988.24,107470.60
252,0.001000,349,252,1,1,0,0,10,2,0.4000,3142.43,5217.51,110029.42,110029.42,44011.77,110029.42
252,0.001000,350,252,1,1,0,0,1,2,0.2000,570.05,1678.70,56294.12,56294.12,11258.83,56294.12
252,0.001000,350,252,1,1,0,0,2,2,0.2000,3329.23,7404.63,202147.08,202147.08,40429.41,202147.08
252,0.001000,350,252,1,1,0,0,3,2,0.2000,159.40,342.20,40941.18,40941.18,8188.24,40941.18
252,0.001000,350,252,1,1,0,0,4,2,0.2000,137.16,296.78,7676.47,7676.47,1535.29,7676.47
252,0.001000,350,252,1,1,0,0,5,2,0.2000,1313.15,3650.78,63970.59,63970.59,12794.12,63970.59
252,0.001000,350,252,1,1,0,0,6,2,0.2000,2466.31,6521.18,179117.67,179117.67,35823.54,179117.67
252,0.001000,350,252,1,1,0,0,7,2,0.2000,619.27,1706.00,23029.41,23029.41,4605.88,23029.41
252,0.001000,350,252,1,1,0,0,8,2,0.1000,2634.30,8330.39,79323.54,79323.54,7932.35,79323.54
252,0.001000,350,252,1,1,0,0,9,2,0.2000,1694.96,4312.72,107470.60,107470.60,21494.12,107470.60
252,0.001000,350,252,1,1,0,0,10,2,0.2000,889.45,1913.25,110029.42,110029.42,22005.88,110029.42
257,0.001000,359,257,1,1,0,0,1,2,0.3000,1369.09,3014.54,56294.12,56294.12,16888.24,56294.12
257,0.001000,359,257,1,1,0,0,2,2,0.3000,3066.03,5378.21,202147.08,202147.08,60644.12,202147.08
257,0.001000,359,257,1,1,0,0,3,2,0.3000,1058.36,2393.30,40941.18,40941.18,12282.35,40941.18
257,0.001000,359,257,1,1,0,0,4,2,0.3000,126.83,275.92,7676.47,7676.47,2302.94,7676.47
257,0.001000,359,257,1,1,0,0,5,2,0.3000,2294.75,4263.48,63970.59,63970.59,19191.18,63970.59
257,0.001000,359,257,1,1,0,0,6,2,0.2000,4827.14,11812.41,179117.67,179117.67,35823.54,179117.67
257,0.001000,359,257,1,1,0,0,7,2,0.3000,703.22,1575.95,23029.41,23029.41,6908.82,23029.41
257,0.001000,359,257,1,1,0,0,8,2,0.3000,2418.84,5747.91,79323.54,79323.54,23797.06,79323.54
257,0.001000,359,257,1,1,0,0,9,2,0.3000,3731.29,6677.25,107470.60,107470.60,32241.18,107470.60
257,0.001000,359,257,1,1,0,0,10,2,0.1000,1386.08,4383.19,110029.42,110029.42,11002.94,110029.42
257,0.001000,360,257,1,1,0,0,1,2,0.2000,1283.73,3944.05,56294.12,56294.12,11258.83,56294.12
257,0.001000,360,257,1,1,0,0,2,2,0.2000,9084.74,21887.88,202147.08,202147.08,40429.41,202147.08
257,0.001000,360,257,1,1,0,0,3,2,0.2000,543.33,1308.96,40941.18,40941.18,8188.24,40941.18
257,0.001000,360,257,1,1,0,0,4,2,0.1000,214.38,677.92,7676.47,7676.47,767.65,7676.47
257,0.001000,360,257,1,1,0,0,5,2,0.2000,999.36,2825.74,63970.59,63970.59,12794.12,63970.59
257,0.001000,360,257,1,1,0,0,6,2,0.2000,5903.36,14921.38,179117.67,179117.67,35823.54,179117.67
257,0.001000,360,257,1,1,0,0,7,2,0.2000,442.76,1148.81,23029.41,23029.41,4605.88,23029.41
257,0.001000,360,257,1,1,0,0,8,2,0.2000,329.01,840.64,79323.54,79323.54,15864.71,79323.54
257,0.001000,360,257,1,1,0,0,9,2,0.1000,3687.07,11659.55,107470.60,107470.60,10747.06,107470.60
257,0.001000,360,257,1,1,0,0,10,2,0.2000,3838.98,11356.88,110029.42,110029.42,22005.88,110029.42
258,0.001000,362,258,1,1,0,0,1,2,0.4000,1362.14,2317.51,56294.12,56294.12,22517.65,56294.12
258,0.001000,362,258,1,1,0,0,2,2,0.4000,6288.48,10692.47,202147.08,202147.08,80858.83,202147.08
258,0.001000,362,258,1,1,0,0,3,2,0.4000,904.80,2038.50,40941.18,40941.18,16376.47,40941.18
258,0.001000,362,258,1,1,0,0,4,2,0.4000,214.25,357.97,7676.47,7676.47,3070.59,7676.47
258,0.001000,362,258,1,1,0,0,5,2,0.3000,971.94,2046.43,63970.59,63970.59,19191.18,63970.59
258,0.001000,362,258,1,1,0,0,6,2,0.4000,6952.15,10919.63,179117.67,179117.67,71647.07,179117.67
258,0.001000,362,258,1,1,0,0,7,2,0.3000,312.63,512.19,23029.41,23029.41,6908.82,23029.41
258,0.001000,362,258,1,1,0,0,8,2,0.4000,2102.57,2814.97,79323.54,79323.54,31729.42,79323.54
258,0.001000,362,258,1,1,0,0,9,2,0.4000,3049.35,5906.52,107470.60,107470.60,42988.24,107470.60
258,0.001000,362,258,1,1,0,0,10,2,0.4000,3420.64,6154.10,110029.42,110029.42,44011.77,110029.42
258,0.001000,364,258,1,1,0,0,1,2,0.3000,1778.63,3913.55,56294.12,56294.12,16888.24,56294.12
258,0.001000,364,258,1,1,0,0,2,2,0.3000,1406.38,2954.84,202147.08,202147.08,60644.12,202147.08
258,0.001000,364,258,1,1,0,0,3,2,0.3000,458.66,805.42,40941.18,40941.18,12282.35,40941.18
258,0.001000,364,258,1,1,0,0,4,2,0.3000,92.14,151.62,7676.47,7676.47,2302.94,7676.47
258,0.001000,364,258,1,1,0,0,5,2,0.3000,1034.47,2215.38,63970.59,63970.59,19191.18,63970.59
258,0.001000,364,258,1,1,0,0,6,2,0.3000,2439.61,4493.83,179117.67,179117.67,53735.30,179117.67
258,0.001000,364,258,1,1,0,0,7,2,0.3000,318.07,536.81,23029.41,23029.41,6908.82,23029.41
258,0.001000,364,258,1,1,0,0,8,2,0.3000,1469.77,2433.13,79323.54,79323.54,23797.06,79323.54
258,0.001000,364,258,1,1,0,0,9,2,0.3000,1770.75,3185.52,107470.60,107470.60,32241.18,107470.60
258,0.001000,364,258,1,1,0,0,10,2,0.3000,1271.72,2517.43,110029.42,110029.42,33008.83,110029.42
262,0.001000,367,262,1,1,0,0,1,2,0.1000,1891.58,5981.69,56294.12,56294.12,5629.41,56294.12
262,0.001000,367,262,1,1,0,0,2,2,0.2000,6381.51,15077.20,202147.08,202147.08,40429.41,202147.08
262,0.001000,367,262,1,1,0,0,3,2,0.2000,1907.42,4806.52,40941.18,40941.18,8188.24,40941.18
262,0.001000,367,262,1,1,0,0,4,2,0.2000,304.52,770.90,7676.47,7676.47,1535.29,7676.47
262,0.001000,367,262,1,1,0,0,5,2,0.2000,2784.59,6370.33,63970.59,63970.59,12794.12,63970.59
262,0.001000,367,262,1,1,0,0,6,2,0.2000,9730.94,22389.83,179117.67,179117.67,35823.54,179117.67
262,0.001000,367,262,1,1,0,0,7,2,0.2000,1166.97,2655.29,23029.41,23029.41,4605.88,23029.41
262,0.001000,367,262,1,1,0,0,8,2,0.2000,3592.89,9268.45,79323.54,79323.54,15864.71,79323.54
262,0.001000,367,262,1,1,0,0,9,2,0.2000,4560.47,10518.65,107470.60,107470.60,21494.12,107470.60
262,0.001000,367,262,1,1,0,0,10,2,0.2000,4567.93,12992.63,110029.42,110029.42,22005.88,110029.42
263,0.001000,369,263,1,1,0,0,1,1,0.0000,16139.72,0.00,56294.12,56294.12,56294.12,56294.12
263,0.001000,369,263,1,1,0,0,1,2,1.0000,13789.93,3927.48,56294.12,56294.12,56294.13,56294.12
263,0.001000,369,263,1,1,0,0,2,1,0.0000,57956.26,0.00,202147.09,202147.08,202147.08,202147.08
263,0.001000,369,263,1,1,0,0,2,2,1.0000,55534.96,45123.54,202147.09,202147.08,202147.05,202147.08
263,0.001000,369,263,1,1,0,0,3,1,0.0000,11737.98,0.00,40941.18,40941.18,40941.18,40941.18
263,0.001000,369,263,1,1,0,0,3,2,1.0000,12784.26,10705.25,40941.18,40941.18,40941.18,40941.18
263,0.001000,369,263,1,1,0,0,4,1,0.0000,2200.87,0.00,7676.47,7676.47,7676.47,7676.47
263,0.001000,369,263,1,1,0,0,4,2,1.0000,2263.31,1725.49,7676.47,7676.47,7676.47,7676.47
263,0.001000,369,263,1,1,0,0,5,1,0.0000,18340.59,0.00,63970.60,63970.59,63970.59,63970.59
263,0.001000,369,263,1,1,0,0,5,2,1.0000,19509.85,14653.21,63970.60,63970.59,63970.59,63970.59
263,0.001000,369,263,1,1,0,0,6,1,0.0000,51353.65,0.00,179117.66,179117.67,179117.67,179117.67
263,0.001000,369,263,1,1,0,0,6,2,1.0000,50436.77,40873.16,179117.66,179117.67,179117.67,179117.67
263,0.001000,369,263,1,1,0,0,7,1,0.0000,6602.61,0.00,23029.41,23029.41,23029.41,23029.41
263,0.001000,369,263,1,1,0,0,7,2,1.0000,6886.35,6493.92,23029.41,23029.41,23029.41,23029.41
263,0.001000,369,263,1,1,0,0,8,1,0.0000,22742.33,0.00,79323.54,79323.54,79323.54,79323.54
263,0.001000,369,263,1,1,0,0,8,2,1.0000,23283.86,16661.07,79323.54,79323.54,79323.54,79323.54
263,0.001000,369,263,1,1,0,0,9,1,0.0000,30812.19,0.00,107470.61,107470.60,107470.60,107470.60
263,0.001000,369,263,1,1,0,0,9,2,1.0000,30150.49,21340.39,107470.61,107470.60,107470.62,107470.60
263,0.001000,369,263,1,1,0,0,10,1,0.0000,31545.81,0.00,110029.42,110029.42,110029.42,110029.42
263,0.001000,369,263,1,1,0,0,10,2,1.0000,31234.89,19612.47,110029.42,110029.42,110029.44,110029.42
266,0.001000,372,266,1,1,0,0,1,2,0.4000,2510.74,4691.15,56294.12,56294.12,22517.65,56294.12
266,0.001000,372,266,1,1,0,0,2,2,0.4000,10578.15,16919.44,202147.08,202147.08,80858.83,202147.08
266,0.001000,372,266,1,1,0,0,3,2,0.4000,1860.97,4656.19,40941.18,40941.18,16376.47,40941.18
266,0.001000,372,266,1,1,0,0,4,2,0.3000,381.92,791.17,7676.47,7676.47,2302.94,7676.47
266,0.001000,372,266,1,1,0,0,5,2,0.4000,4253.62,7004.95,63970.59,63970.59,25588.24,63970.59
266,0.001000,372,266,1,1,0,0,6,2,0.3000,11326.58,24377.23,179117.67,179117.67,53735.30,179117.67
266,0.001000,372,266,1,1,0,0,7,2,0.4000,1230.58,2086.26,23029.41,23029.41,9211.77,23029.41
266,0.001000,372,266,1,1,0,0,8,2,0.3000,3829.86,7712.14,79323.54,79323.54,23797.06,79323.54
266,0.001000,372,266,1,1,0,0,9,2,0.4000,3842.34,7020.02,107470.60,107470.60,42988.24,107470.60
266,0.001000,372,266,1,1,0,0,10,2,0.4000,5484.86,9287.83,110029.42,110029.42,44011.77,110029.42
267,0.001000,375,267,1,1,0,0,1,2,0.2000,2059.96,6458.65,56294.12,56294.12,11258.83,56294.12
267,0.001000,375,267,1,1,0,0,2,2,0.2000,5596.29,17617.56,202147.08,202147.08,40429.41,202147.08
267,0.001000,375,267,1,1,0,0,3,2,0.2000,1500.13,4615.52,40941.18,40941.18,8188.24,40941.18
267,0.001000,375,267,1,1,0,0,4,2,0.2000,271.38,854.83,7676.47,7676.47,1535.29,7676.47
267,0.001000,375,267,1,1,0,0,5,2,0.2000,1629.33,5067.42,63970.59,63970.59,12794.12,63970.59
267,0.001000,375,267,1,1,0,0,6,2,0.2000,5007.12,15822.31,179117.67,179117.67,35823.54,179117.67
267,0.001000,375,267,1,1,0,0,7,2,0.2000,665.38,2042.62,23029.41,23029.41,4605.88,23029.41
267,0.001000,375,267,1,1,0,0,8,2,0.2000,1859.07,5752.74,79323.54,79323.54,15864.71,79323.54
267,0.001000,375,267,1,1,0,0,9,2,0.2000,3346.57,10248.98,107470.60,107470.60,21494.12,107470.60
267,0.001000,375,267,1,1,0,0,10,2,0.2000,3159.57,9797.62,110029.42,110029.42,22005.88,110029.42
